Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
117,12.9880,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
118,13.0990,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
119,13.2080,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
120,13.3170,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
121,13.4270,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
122,13.5370,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
123,13.6470,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
124,13.7560,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
125,13.8660,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
126,13.9760,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
127,14.0860,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
128,14.1960,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
129,14.3060,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
130,14.4150,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
131,14.5240,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
132,14.6330,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
133,14.7430,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
134,14.8520,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
135,14.9630,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
136,15.0720,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
137,15.1810,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
138,15.2910,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
139,15.4030,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
140,15.5120,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
141,15.6220,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
142,15.7310,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
143,15.8430,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
144,15.9530,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
145,16.0620,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
